iteration,objective,gradient_norm,parameter_step_norm,accepted_step,backtracks,parameter_0,parameter_1,parameter_2,parameter_3,parameter_4
73188,0.011867429055979513,8.259411907943295e-09,2.643327913502989e-07,32.0,0,-29.265981565826728,-30.649474535355157,-28.82562981757075,-0.6966313165540889,-14.043016387114955
73302,0.01186742905573399,8.147572609437657e-09,2.6075350550634985e-07,32.0,0,-29.26599796171879,-30.649491749396937,-28.825646164164212,-0.6966320517841648,-14.043024309550127
73416,0.011867429055495055,8.037247906171326e-09,2.572226922097515e-07,32.0,0,-29.26601413559702,-30.64950873034658,-28.8256622894115,-0.6966327770585027,-14.043032124708748
73530,0.011867429055262581,7.928417278624184e-09,2.53739696945746e-07,32.0,0,-29.266030090468035,-30.64952548136077,-28.825678196310218,-0.6966334925119337,-14.04303983404363
73644,0.011867429055036368,7.821060491017138e-09,2.5030386532411896e-07,32.0,0,-29.266045829297763,-30.649542005553393,-28.825693887817348,-0.6966341982774604,-14.043047438987902
73758,0.01186742905481618,7.715157576410217e-09,2.4691456787091136e-07,32.0,0,-29.266061355011924,-30.649558305996187,-28.82570936684983,-0.6966348944862852,-14.04305494095528
73872,0.011867429054602,7.610688838919359e-09,2.4357117018731124e-07,32.0,0,-29.266076670496638,-30.64957438571925,-28.825724636285067,-0.6966355812678245,-14.043062341340315
73986,0.011867429054393521,7.50763485655079e-09,2.4027304648027097e-07,32.0,0,-29.266091778598884,-30.64959024771166,-28.825739698961513,-0.6966362587497616,-14.043069641518693
74100,0.011867429054190682,7.405976461635075e-09,2.3701958806404403e-07,32.0,0,-29.266106682127123,-30.649605894921965,-28.82575455767914,-0.6966369270580264,-14.043076842847443
74214,0.011867429053993262,7.305694750727426e-09,2.3381019042119066e-07,32.0,0,-29.26612138385176,-30.649621330258853,-28.825769215200054,-0.6966375863168599,-14.04308394666523
74328,0.01186742905380121,7.206771080012986e-09,2.3064425551520812e-07,32.0,0,-29.266135886505662,-30.649636556591545,-28.825783674248893,-0.6966382366488164,-14.043090954292582
74442,0.011867429053614256,7.1091870504104696e-09,2.2752119241948242e-07,32.0,0,-29.266150192784693,-30.649651576750394,-28.825797937513382,-0.6966388781747791,-14.043097867032118
74556,0.01186742905343239,7.012924515829032e-09,2.2444042332694422e-07,32.0,0,-29.26616430534817,-30.64966639352746,-28.82581200764488,-0.696639511014014,-14.043104686168846
74670,0.011867429053255387,6.9179655759871115e-09,2.2140137173280254e-07,32.0,0,-29.26617822681945,-30.64968100967695,-28.825825887258823,-0.6966401352841517,-14.04311141297034
74784,0.011867429053083139,6.824292576817468e-09,2.184034782485442e-07,32.0,0,-29.26619195978629,-30.649695427915777,-28.82583957893519,-0.6966407511012382,-14.043118048687028
74898,0.011867429052915582,6.731888099575411e-09,2.1544618075741157e-07,32.0,0,-29.26620550680143,-30.64970965092406,-28.825853085219055,-0.6966413585797544,-14.04312459455238
75012,0.01186742905275245,6.64073496064531e-09,2.125289336857141e-07,32.0,0,-29.26621887038303,-30.649723681345606,-28.825866408620993,-0.6966419578326192,-14.043131051783174
75126,0.011867429052593737,6.5508162096919615e-09,2.0965118914804418e-07,32.0,0,-29.266232053015155,-30.649737521788406,-28.825879551617586,-0.6966425489712237,-14.043137421579699
75240,0.011867429052439305,6.462115131813462e-09,2.0681241436328463e-07,32.0,0,-29.266245057148186,-30.649751174825138,-28.82589251665185,-0.6966431321054531,-14.043143705125978
75354,0.011867429052289017,6.374615228581264e-09,2.0401208406983686e-07,32.0,0,-29.266257885199337,-30.649764642993638,-28.82590530613375,-0.6966437073437116,-14.043149903590024
75468,0.011867429052142773,6.288300234818002e-09,2.0124967395245923e-07,32.0,0,-29.26627053955309,-30.64977792879735,-28.82591792244057,-0.696644274792918,-14.043156018123998
75582,0.011867429052000474,6.203154100474157e-09,1.9852466971550657e-07,32.0,0,-29.266283022561616,-30.649791034705817,-28.82593036791741,-0.6966448345585535,-14.043162049864472
75696,0.01186742905186198,6.1191609915339455e-09,1.958365709702215e-07,32.0,0,-29.266295336545237,-30.649803963155147,-28.82594264487762,-0.6966453867446729,-14.04316799993262
75810,0.011867429051727182,6.036305290917141e-09,1.9318487289544652e-07,32.0,0,-29.266307483792822,-30.649816716548422,-28.82595475560318,-0.6966459314539151,-14.04317386943443
75924,0.011867429051596079,5.954571596197859e-09,1.9056907807506852e-07,32.0,0,-29.266319466562287,-30.649829297256204,-28.825966702345205,-0.6966464687875311,-14.043179659460911
76038,0.011867429051468478,5.873944710095082e-09,1.8798871175809262e-07,32.0,0,-29.26633128708092,-30.64984170761695,-28.825978487324303,-0.6966469988454035,-14.043185371088294
76152,0.011867429051344299,5.79440964004449e-09,1.854432819163317e-07,32.0,0,-29.26634294754587,-30.649853949937427,-28.825990112731,-0.6966475217260562,-14.043191005378239
76266,0.011867429051223448,5.715951598670446e-09,1.8293232668070173e-07,32.0,0,-29.266354450124517,-30.649866026493157,-28.826001580726153,-0.6966480375266815,-14.043196563378014
76380,0.011867429051105853,5.638556004062862e-09,1.8045537167292388e-07,32.0,0,-29.266365796954872,-30.649877939528857,-28.826012893441362,-0.696648546343161,-14.043202046120715
76494,0.011867429050991425,5.5622084569389575e-09,1.7801195755984603e-07,32.0,0,-29.266376990146,-30.649889691258824,-28.82602405297934,-0.6966490482700671,-14.043207454625435
76608,0.011867429050880122,5.486894768884427e-09,1.7560163061921933e-07,32.0,0,-29.266388031778458,-30.6499012838674,-28.826035061414363,-0.6966495434006964,-14.043212789897478
76722,0.011867429050771766,5.412600936637358e-09,1.7322394385074228e-07,32.0,0,-29.266398923904493,-30.64991271950928,-28.826045920792538,-0.6966500318270851,-14.043218052928514
76836,0.011867429050666326,5.339313146216542e-09,1.7087845406686206e-07,32.0,0,-29.266409668548686,-30.64992400031005,-28.82605663313234,-0.6966505136400155,-14.043223244696799
76950,0.01186742905056372,5.267017774056116e-09,1.6856472585193426e-07,32.0,0,-29.266420267708146,-30.649935128366476,-28.82606720042487,-0.6966509889290486,-14.043228366167343
77064,0.011867429050463873,5.195701372990185e-09,1.662823273426441e-07,32.0,0,-29.266430723352904,-30.649946105746892,-28.826077624634248,-0.6966514577825249,-14.043233418292058
77178,0.011867429050366751,5.125350692856762e-09,1.6403083803884786e-07,32.0,0,-29.26644103742636,-30.649956934491666,-28.826087907698017,-0.6966519202875961,-14.043238402009989
77292,0.011867429050272186,5.055952650995102e-09,1.6180983305686955e-07,32.0,0,-29.266451211845574,-30.64996761661351,-28.826098051527463,-0.6966523765302223,-14.043243318247452
77406,0.011867429050180171,4.987494343413189e-09,1.5961890614115494e-07,32.0,0,-29.266461248501617,-30.649978154097887,-28.826108058008,-0.6966528265952147,-14.043248167918225
77520,0.011867429050090644,4.91996304665053e-09,1.574576455279705e-07,32.0,0,-29.26647114926,-30.64998854890335,-28.826117928999487,-0.6966532705662201,-14.043252951923701
77634,0.011867429050003559,4.853346201592614e-09,1.5532565201863775e-07,32.0,0,-29.266480915960944,-30.64999880296196,-28.826127666336628,-0.6966537085257579,-14.043257671153073
77748,0.011867429049918754,4.787631428635401e-09,1.5322252725924354e-07,32.0,0,-29.26649055041973,-30.650008918179594,-28.826137271829246,-0.6966541405552359,-14.043262326483493
77862,0.01186742904983628,4.722806503383983e-09,1.5114788223869629e-07,32.0,0,-29.266500054427055,-30.650018896436304,-28.826146747262666,-0.6966545667349586,-14.043266918780223
77976,0.011867429049756018,4.658859380633796e-09,1.4910132898804027e-07,32.0,0,-29.266509429749394,-30.650028739586695,-28.82615609439803,-0.6966549871441349,-14.043271448896808
78090,0.011867429049677868,4.595778172432979e-09,1.4708248832662627e-07,32.0,0,-29.26651867812928,-30.650038449460254,-28.82616531497264,-0.6966554018609037,-14.04327591767524
78204,0.01186742904960186,4.533551151056816e-09,1.4509098670291107e-07,32.0,0,-29.266527801285644,-30.650048027861697,-28.826174410700258,-0.6966558109623521,-14.04328032594611
78318,0.011867429049527896,4.472166741724755e-09,1.4312644882623092e-07,32.0,0,-29.26653680091416,-30.650057476571295,-28.826183383271452,-0.6966562145245156,-14.043284674528756
78432,0.011867429049455928,4.411613539032877e-09,1.4118851532167195e-07,32.0,0,-29.266545678687507,-30.650066797345186,-28.826192234353865,-0.6966566126224011,-14.043288964231415
78546,0.011867429049385841,4.351880290019248e-09,1.3927682391891336e-07,32.0,0,-29.266554436255706,-30.650075991915756,-28.82620096559258,-0.6966570053300036,-14.043293195851378
78660,0.011867429049317698,4.292955881740359e-09,1.3739101765145081e-07,32.0,0,-29.266563075246474,-30.65008506199192,-28.8262095786104,-0.6966573927203157,-14.043297370175152
78774,0.011867429049251376,4.234829362465735e-09,1.3553074547959985e-07,32.0,0,-29.266571597265443,-30.650094009259426,-28.82621807500812,-0.6966577748653335,-14.043301487978567
78888,0.011867429049186829,4.177489929213143e-09,1.3369566379508143e-07,32.0,0,-29.26658000389654,-30.650102835381244,-28.82622645636492,-0.6966581518360861,-14.043305550026982
79002,0.011867429049124039,4.120926923404643e-09,1.318854301056385e-07,32.0,0,-29.266588296702203,-30.65011154199779,-28.826234724238542,-0.6966585237026428,-14.043309557075363
79116,0.011867429049062909,4.0651298254862564e-09,1.3009971137005987e-07,32.0,0,-29.266596477223715,-30.650120130727238,-28.82624288016562,-0.6966588905341173,-14.043313509868451
79230,0.011867429049003453,4.0100882662277434e-09,1.283381700129854e-07,32.0,0,-29.26660454698152,-30.650128603165893,-28.826250925662027,-0.696659252398684,-14.043317409140915
79344,0.011867429048945603,3.9557920130095615e-09,1.2660048370657465e-07,32.0,0,-29.266612507475436,-30.650136960888425,-28.82625886222307,-0.696659609363605,-14.043321255617471
79458,0.011867429048889277,3.902230976042479e-09,1.2488632552158678e-07,32.0,0,-29.266620360184966,-30.65014520544818,-28.82626669132382,-0.6966599614952267,-14.043325050013015
79572,0.011867429048834447,3.849395192933552e-09,1.231953773757242e-07,32.0,0,-29.26662810656962,-30.65015333837747,-28.826274414419384,-0.6966603088589974,-14.043328793032773
79686,0.011867429048781138,3.797274842503863e-09,1.215273259450025e-07,32.0,0,-29.266635748069096,-30.65016136118784,-28.826282032945123,-0.6966606515194709,-14.043332485372407
79800,0.011867429048729262,3.745860239686555e-09,1.198818639698149e-07,32.0,0,-29.26664328610362,-30.65016927537039,-28.826289548317003,-0.6966609895403398,-14.043336127718158
79914,0.011867429048678768,3.6951418259497153e-09,1.1825867988738283e-07,32.0,0,-29.26665072207418,-30.650177082396006,-28.826296961931792,-0.6966613229844283,-14.043339720746983
80028,0.011867429048629608,3.64511017393124e-09,1.1665747537148303e-07,32.0,0,-29.266658057362793,-30.65018478371567,-28.82630427516736,-0.6966616519137065,-14.043343265126676
80142,0.011867429048581806,3.59575598047428e-09,1.1507794978812684e-07,32.0,0,-29.26666529333276,-30.650192380760718,-28.826311489382906,-0.6966619763893137,-14.043346761515972
80256,0.011867429048535248,3.5470700687273193e-09,1.1351981660675503e-07,32.0,0,-29.2666724313289,-30.650199874943073,-28.8263186059192,-0.6966622964715516,-14.043350210564693
80370,0.011867429048489964,3.4990433984903575e-09,1.1198277678571512e-07,32.0,0,-29.266679472677843,-30.650207267655563,-28.82632562609889,-0.696662612219913,-14.043353612913858
80484,0.011867429048445906,3.4516670368001622e-09,1.1046655455445181e-07,32.0,0,-29.26668641868826,-30.650214560272143,-28.826332551226695,-0.6966629236930756,-14.043356969195807
80598,0.011867429048403029,3.4049321734307995e-09,1.0897086004210433e-07,32.0,0,-29.266693270651096,-30.650221754148184,-28.82633938258969,-0.6966632309489329,-14.043360280034321
80712,0.011867429048361305,3.358830126976336e-09,1.0749541674592676e-07,32.0,0,-29.266700029839768,-30.65022885062067,-28.826346121457473,-0.696663534044591,-14.043363546044729
80826,0.011867429048320718,3.3133523269883973e-09,1.0603995401900373e-07,32.0,0,-29.26670669751053,-30.6502358510085,-28.82635276908249,-0.6966638330363789,-14.043366767834028
80940,0.011867429048281192,3.268490316779858e-09,1.0460419824501997e-07,32.0,0,-29.266713274902546,-30.650242756612712,-28.826359326700214,-0.6966641279798677,-14.043369946000997
81054,0.011867429048242737,3.2242357598764554e-09,1.031878841287359e-07,32.0,0,-29.266719763238246,-30.650249568716717,-28.82636579552938,-0.6966644189298735,-14.043373081136298
81168,0.011867429048205352,3.180580429548007e-09,1.0179074696540025e-07,32.0,0,-29.2667261637235,-30.650256288586547,-28.826372176772235,-0.6966647059404703,-14.04337617382261
81282,0.011867429048168959,3.1375162117473243e-09,1.0041252604191189e-07,32.0,0,-29.26673247754785,-30.650262917471103,-28.826378471614735,-0.6966649890650018,-14.043379224634705
81396,0.011867429048133493,3.0950350985216407e-09,9.905296674631396e-08,32.0,0,-29.26673870588471,-30.650269456602352,-28.82638468122677,-0.6966652683560812,-14.043382234139584
81510,0.01186742904809902,3.053129198721631e-09,9.771181746546442e-08,32.0,0,-29.26674484989161,-30.65027590719562,-28.82639080676241,-0.6966655438656251,-14.043385202896568
81624,0.011867429048065497,3.011790722115895e-09,9.638882906194252e-08,32.0,0,-29.26675091071041,-30.650282270449697,-28.826396849360055,-0.6966658156448284,-14.043388131457384
81738,0.011867429048032837,2.9710119792279346e-09,9.508375250050886e-08,32.0,0,-29.266756889467498,-30.650288547547202,-28.826402810142724,-0.696666083744207,-14.043391020366315
81852,0.011867429048001055,2.930785396733921e-09,9.379634835043464e-08,32.0,0,-29.266762787274065,-30.65029473965475,-28.82640869021824,-0.696666348213584,-14.043393870160264
81966,0.01186742904797016,2.891103494116522e-09,9.252637498294254e-08,32.0,0,-29.26676860522616,-30.650300847923123,-28.82641449067939,-0.696666609102114,-14.043396681368865
82080,0.011867429047940066,2.851958897345419e-09,9.127359820509489e-08,32.0,0,-29.266774344405057,-30.65030687348751,-28.826420212604173,-0.6966668664582822,-14.043399454514569
82194,0.011867429047910782,2.8133443305416236e-09,9.003778286483162e-08,32.0,0,-29.266780005877354,-30.650312817467768,-28.826425857055995,-0.6966671203299203,-14.04340219011276
82308,0.011867429047882313,2.77525261247087e-09,8.8818704196544e-08,32.0,0,-29.266785590695235,-30.650318680968553,-28.826431425083864,-0.6966673707642069,-14.04340488867184
82422,0.011867429047854596,2.737676667781551e-09,8.761613094088468e-08,32.0,0,-29.266791099896626,-30.650324465079578,-28.826436917722578,-0.6966676178076837,-14.043407550693335
82536,0.011867429047827623,2.7006095129900936e-09,8.642983782153833e-08,32.0,0,-29.266796534505374,-30.650330170875826,-28.826442335992937,-0.6966678615062708,-14.043410176671983
82650,0.011867429047801392,2.6640442529823517e-09,8.52596108750016e-08,32.0,0,-29.266801895531504,-30.650335799417658,-28.826447680901886,-0.6966681019052503,-14.043412767095793
82764,0.011867429047775819,2.627974091041296e-09,8.410522920387536e-08,32.0,0,-29.266807183971327,-30.650341351751138,-28.826452953442768,-0.696668339049304,-14.043415322446196
82878,0.011867429047750993,2.5923923302936907e-09,8.296647443345106e-08,32.0,0,-29.26681240080766,-30.65034682890815,-28.826458154595457,-0.6966685729825087,-14.0434178431981
82992,0.011867429047726792,2.55729235124855e-09,8.184313957088787e-08,32.0,0,-29.26681754701006,-30.650352231906584,-28.82646328532656,-0.6966688037483321,-14.04342032981997
83106,0.011867429047703264,2.522667634087245e-09,8.073501798748154e-08,32.0,0,-29.2668226235349,-30.650357561750564,-28.826468346589607,-0.6966690313896676,-14.04342278277393
83220,0.011867429047680391,2.4885117382231147e-09,7.96419006640693e-08,32.0,0,-29.266827631325636,-30.650362819430608,-28.82647333932519,-0.6966692559488216,-14.043425202515854
83334,0.011867429047658057,2.454818319487763e-09,7.856358007994585e-08,32.0,0,-29.266832571312932,-30.65036800592382,-28.826478264461183,-0.6966694774675233,-14.043427589495437
83448,0.011867429047636383,2.4215811104428134e-09,7.749986195175465e-08,32.0,0,-29.26683744441487,-30.6503731221941,-28.82648312291291,-0.6966696959869427,-14.043429944156285
83562,0.011867429047615254,2.3887939371682367e-09,7.645054811706363e-08,32.0,0,-29.266842251537057,-30.65037816919226,-28.82648791558327,-0.6966699115476936,-14.043432266936007
83676,0.011867429047594753,2.356450707099944e-09,7.541543929446346e-08,32.0,0,-29.26684699357289,-30.65038314785623,-28.82649264336294,-0.6966701241898295,-14.043434558266256
83790,0.01186742904757476,2.324545403905015e-09,7.439434930427131e-08,32.0,0,-29.26685167140361,-30.650388059111283,-28.826497307130545,-0.6966703339528802,-14.043436818572877
83904,0.011867429047555316,2.293072104806815e-09,7.338708341914858e-08,32.0,0,-29.266856285898594,-30.65039290387013,-28.826501907752817,-0.6966705408758167,-14.043439048275925
84018,0.011867429047536408,2.2620249511318494e-09,7.23934531940149e-08,32.0,0,-29.2668608379154,-30.65039768303316,-28.826506446084768,-0.6966707449971078,-14.043441247789787
84132,0.011867429047517957,2.2313981789949294e-09,7.141327877929007e-08,32.0,0,-29.26686532829997,-30.6504023974885,-28.826510922969774,-0.6966709463546743,-14.043443417523207
84246,0.011867429047500048,2.2011860937235073e-09,7.044637870055616e-08,32.0,0,-29.26686975788683,-30.650407048112324,-28.826515339239855,-0.6966711449859456,-14.04344555787943
84360,0.01186742904748263,2.1713830805032237e-09,6.94925680749515e-08,32.0,0,-29.26687412749917,-30.650411635768908,-28.826519695715735,-0.6966713409278353,-14.043447669256219
84474,0.011867429047465673,2.141983598673313e-09,6.855167192927838e-08,32.0,0,-29.266878437949046,-30.650416161310815,-28.826523993207015,-0.6966715342167578,-14.043449752045957
84588,0.01186742904744914,2.112982185914523e-09,6.762351614380288e-08,32.0,0,-29.26688269003751,-30.65042062557909,-28.826528232512352,-0.696671724888636,-14.043451806635709
84702,0.011867429047433067,2.0843734539849817e-09,6.670792632319942e-08,32.0,0,-29.2668868845548,-30.65042502940336,-28.826532414419585,-0.696671912978896,-14.043453833407305
84816,0.011867429047417418,2.0561520799621465e-09,6.580473381369133e-08,32.0,0,-29.266891022280397,-30.650429373602055,-28.826536539705884,-0.6966720985225024,-14.0434558327374
84930,0.011867429047402223,2.0283128262008976e-09,6.491377050976856e-08,32.0,0,-29.266895103983273,-30.6504336589825,-28.82654060913789,-0.6966722815539385,-14.043457804997562
85044,0.011867429047387397,2.0008505085316665e-09,6.403487474740916e-08,32.0,0,-29.26689913042198,-30.650437886341095,-28.826544623471875,-0.6966724621072113,-14.043459750554312
85158,0.011867429047373033,1.973760029921957e-09,6.316787296645218e-08,32.0,0,-29.266903102344774,-30.65044205646344,-28.826548583453853,-0.6966726402158806,-14.043461669769211
85272,0.011867429047358984,1.947036353883611e-09,6.231261466282569e-08,32.0,0,-29.266907020489814,-30.650446170124503,-28.826552489819747,-0.6966728159130428,-14.04346356299892
85386,0.011867429047345357,1.920674511385212e-09,6.146893290198708e-08,32.0,0,-29.266910885585215,-30.65045022808876,-28.8265563432955,-0.6966729892313519,-14.043465430595278
85500,0.011867429047332055,1.8946696089187035e-09,6.063667776398446e-08,32.0,0,-29.26691469834929,-30.650454231110352,-28.826560144597252,-0.6966731602030151,-14.04346727290536
85614,0.011867429047319189,1.869016808235563e-09,5.98156904384969e-08,32.0,0,-29.266918459490586,-30.650458179933185,-28.82656389443143,-0.6966733288598086,-14.043469090271541
85728,0.011867429047306569,1.8437113435587254e-09,5.9005817247025887e-08,32.0,0,-29.266922169708092,-30.650462075291124,-28.826567593494907,-0.6966734952330716,-14.04347088303156
85842,0.011867429047294348,1.8187485101831156e-09,5.820691113110664e-08,32.0,0,-29.266925829691267,-30.65046591790806,-28.826571242475097,-0.6966736593537328,-14.043472651518577
85956,0.011867429047282435,1.7941236690096996e-09,5.74188252631673e-08,32.0,0,-29.266929440120308,-30.650469708498093,-28.82657484205012,-0.6966738212522798,-14.043474396061244
86070,0.01186742904727085,1.7698322454400684e-09,5.6641404836756744e-08,32.0,0,-29.266933001666164,-30.65047344776567,-28.826578392888923,-0.6966739809588058,-14.04347611698377
86184,0.011867429047259593,1.7458697210350187e-09,5.587451127331938e-08,32.0,0,-29.26693651499069,-30.650477136405687,-28.826581895651383,-0.6966741385029906,-14.043477814605964
86298,0.011867429047248614,1.7222316463209447e-09,5.511800403509913e-08,32.0,0,-29.26693998074681,-30.650480775103617,-28.826585350988438,-0.6966742939141138,-14.043479489243309
86412,0.011867429047237942,1.6989136272842167e-09,5.4371738340731425e-08,32.0,0,-29.266943399578587,-30.650484364535668,-28.82658875954221,-0.6966744472210517,-14.04348114120701
86526,0.011867429047227544,1.6759113280430565e-09,5.3635575617512196e-08,32.0,0,-29.266946772121376,-30.650487905368927,-28.82659212194618,-0.6966745984522993,-14.04348277080408
86640,0.011867429047217411,1.6532204775564444e-09,5.290938210097679e-08,32.0,0,-29.266950099001907,-30.650491398261373,-28.826595438825162,-0.69667474763596,-14.043484378337348
86754,0.011867429047207603,1.6308368507534296e-09,5.2193019401758314e-08,32.0,0,-29.26695338083844,-30.650494843862123,-28.82659871079557,-0.6966748947997561,-14.043485964105553
86868,0.011867429047198032,1.6087562952883031e-09,5.1486357859113047e-08,32.0,0,-29.266956618240847,-30.65049824281148,-28.826601938465434,-0.6966750399710361,-14.04348752840338
86982,0.011867429047188731,1.5869747044489758e-09,5.078926280083533e-08,32.0,0,-29.266959811810775,-30.650501595741122,-28.826605122434604,-0.6966751831767812,-14.04348907152155
87096,0.01186742904717967,1.5654880313691647e-09,5.0101607622311663e-08,32.0,0,-29.266962962141694,-30.650504903274125,-28.82660826329475,-0.6966753244436026,-14.043490593746823
87210,0.011867429047170844,1.5442922831923266e-09,4.942326117093744e-08,32.0,0,-29.26696606981906,-30.65050816602515,-28.82661136162958,-0.696675463797752,-14.043492095362081
87324,0.011867429047162256,1.5233835190109628e-09,4.8754101109858145e-08,32.0,0,-29.26696913542039,-30.650511384600552,-28.826614418014874,-0.6966756012651281,-14.043493576646387
87438,0.011867429047153908,1.5027578518494468e-09,4.809400277365561e-08,32.0,0,-29.26697215951537,-30.650514559598427,-28.826617433018594,-0.6966757368712763,-14.043495037875008
87552,0.011867429047145788,1.4824114511060818e-09,4.7442839501504394e-08,32.0,0,-29.26697514266598,-30.650517691608812,-28.826620407201048,-0.6966758706413988,-14.043496479319492
87666,0.011867429047137874,1.4623405345790264e-09,4.680049441392851e-08,32.0,0,-29.266978085426608,-30.65052078121375,-28.826623341114942,-0.6966760026003548,-14.043497901247717
87780,0.011867429047130144,1.4425413711444192e-09,4.6166843334837417e-08,32.0,0,-29.266980988344116,-30.65052382898738,-28.826626235305493,-0.6966761327726625,-14.04349930392392
87894,0.01186742904712269,1.4230102823432617e-09,4.554177559886978e-08,32.0,0,-29.266983851957956,-30.650526835496116,-28.826629090310558,-0.696676261182519,-14.04350068760877
88008,0.01186742904711538,1.4037436374118222e-09,4.492516824580792e-08,32.0,0,-29.266986676800318,-30.650529801298656,-28.82663190666069,-0.6966763878537856,-14.043502052559413
88122,0.011867429047108299,1.3847378585010762e-09,4.431691016227162e-08,32.0,0,-29.266989463396122,-30.65053272694612,-28.82663468487925,-0.6966765128099962,-14.043503399029483
88236,0.011867429047101391,1.3659894091029561e-09,4.371688905365062e-08,32.0,0,-29.266992212263236,-30.650535612982242,-28.826637425482545,-0.6966766360743821,-14.043504727269223
88350,0.011867429047094693,1.347494810480545e-09,4.312498953568215e-08,32.0,0,-29.26699492391248,-30.650538459943323,-28.826640128979864,-0.6966767576698439,-14.043506037525459
88464,0.011867429047088103,1.3292506169780724e-09,4.254110552553999e-08,32.0,0,-29.26699759884778,-30.650541268358428,-28.826642795873617,-0.6966768776189816,-14.043507330041678
88578,0.01186742904708184,1.3113906492703044e-09,4.196952080330553e-08,32.0,0,-29.267000217449432,-30.65054401762881,-28.826645406603067,-0.6966769950420071,-14.043508595337734
88692,0.011867429047075637,1.2936352942037734e-09,4.140128000837111e-08,32.0,0,-29.267002820713746,-30.650546750796536,-28.8266480020413,-0.6966771117772745,-14.043509853222853
88806,0.011867429047069628,1.2761203422824655e-09,4.08407353421434e-08,32.0,0,-29.267005388731597,-30.650549446959005,-28.826650562339033,-0.6966772269320236,-14.043511094077042
88920,0.011867429047063734,1.258842534488057e-09,4.028777986129226e-08,32.0,0,-29.267007921980216,-30.650552106617248,-28.826653087972062,-0.6966773405276516,-14.043512318130894
89034,0.01186742904705806,1.2417986609185872e-09,3.9742309996310026e-08,32.0,0,-29.267010420930355,-30.65055473026551,-28.826655579409724,-0.6966774525852667,-14.043513525611875
89148,0.01186742904705251,1.2249855535243632e-09,3.9204225588860515e-08,32.0,0,-29.26701288604642,-30.65055731839137,-28.826658037115028,-0.696677563125695,-14.043514716744381
89262,0.011867429047047106,1.208400089355638e-09,3.8673426786408015e-08,32.0,0,-29.267015317786488,-30.65055987147577,-28.82666046154467,-0.6966776721694801,-14.043515891749758
89376,0.011867429047041859,1.1920391853756518e-09,3.814981470351525e-08,32.0,0,-29.267017716602467,-30.650562389993176,-28.826662853149216,-0.6966777797368876,-14.043517050846365
89490,0.011867429047036741,1.175899800691952e-09,3.763329248250663e-08,32.0,0,-29.26702008294014,-30.650564874411593,-28.826665212373086,-0.6966778858478986,-14.043518194249598
89604,0.011867429047031749,1.1599789353017537e-09,3.712376420280278e-08,32.0,0,-29.267022417239247,-30.65056732519273,-28.826667539654718,-0.6966779905222448,-14.04351932217195
89718,0.011867429047026912,1.1442736326753815e-09,3.662113355016498e-08,32.0,0,-29.26702471993357,-30.650569742791987,-28.826669835426575,-0.6966780937793668,-14.043520434823005
89832,0.011867429047022215,1.1287809721722676e-09,3.6125311121202405e-08,32.0,0,-29.26702699145102,-30.65057212765865,-28.82667210011529,-0.6966781956384555,-14.04352153240954
89946,0.011867429047017604,1.1134980772246277e-09,3.563620020903643e-08,32.0,0,-29.26702923221373,-30.650574480235896,-28.826674334141718,-0.6966782961184445,-14.043522615135524
90060,0.011867429047013163,1.0984221025487545e-09,3.515370975943619e-08,32.0,0,-29.2670314426381,-30.650576800960916,-28.826676537921017,-0.6966783952380022,-14.043523683202157
90174,0.0118674290470088,1.0835502510840877e-09,3.4677753917988347e-08,32.0,0,-29.267033623134893,-30.65057909026498,-28.826678711862712,-0.6966784930155513,-14.043524736807925
90288,0.011867429047004571,1.0688797571016819e-09,3.420824209484579e-08,32.0,0,-29.26703577410932,-30.65058134857349,-28.826680856370785,-0.6966785894692555,-14.043525776148611
90402,0.011867429047000477,1.0544078932407228e-09,3.37450878736916e-08,32.0,0,-29.26703789596109,-30.650583576306133,-28.82668297184376,-0.6966786846170484,-14.043526801417372
90516,0.011867429046996506,1.0403729779870612e-09,3.3295916932460914e-08,32.0,0,-29.267039953748366,-30.650585736777437,-28.82668502344483,-0.6966787768920636,-14.04352779573046
90542,0.011867429046995634,1.037267508408047e-09,0.0,1.9073486328125e-06,24,-29.26704040906987,-30.650586214819587,-28.826685477397533,-0.6966787973095276,-14.043528015739662
